,id,chain,offer,market,repeattrips,repeater,PCT,PQT,PCY,PBD,Purchase_amount,Purchase_quantity,cluster
87,52503923,15,1204821,9,0,0,0.000478658963560897,0.1158053658053658,0.002615884863459585,0.0025961968052938787,3185.23,668.0,2
88,52566892,17,1200581,4,0,0,0.000413351757709889,0.08677358677358678,0.002340999820474101,0.002552295073238315,3141.61,874.0,2
89,52598384,88,1197502,14,1,1,0.0005018924804587795,0.06249381249381249,0.00338219034431217,0.0033945383424328042,4772.99,1826.0,1
90,52732914,18,1197502,11,0,0,0.00046593713064233504,0.09788634788634787,0.0023912909494024984,0.0024288765493873325,3571.2,883.0,1
91,52933935,18,1197502,11,0,0,0.0002072957986793659,0.06647856647856647,0.0014032269593878988,0.0014582780153878216,904.52,326.0,1
92,53002206,14,1197502,8,0,0,0.0003661300389104806,0.10395010395010394,0.0021593846753528547,0.002130380033844885,3889.7,907.0,1
93,53024321,18,1197502,11,3,1,0.00047900935302687446,0.0768983268983269,0.0030517910581178906,0.0029676865620853355,2294.81,718.0,1
94,53042409,15,1197502,9,0,0,0.0008330913849149033,0.10187110187110186,0.003936885080890371,0.0034862206744363912,8183.68,1946.0,1
95,53066499,4,1197502,1,1,1,0.0009259445933988996,0.14627264627264625,0.004774971075139274,0.0048295431504658684,8890.05,1482.0,1
96,53078911,95,1200581,39,0,0,0.0003415488702203777,0.07274032274032273,0.0019616524918806685,0.0018274757138791887,2325.37,768.0,0
97,53250970,15,1204576,9,1,1,0.0006166315540484376,0.07922482922482922,0.003206395240817653,0.003828795234211332,5139.09,1562.0,2
98,53391520,4,1197502,1,0,0,0.00023085275200738126,0.08011583011583011,0.0015232093560004557,0.001371003487807484,2059.09,619.0,1
99,53421384,4,1197502,1,0,0,0.0003629495806808401,0.09340659340659341,0.0024618776081061543,0.002146071817591653,4303.2,1114.0,1
100,53994426,20,1197502,7,0,0,0.0005269588037940819,0.07593307593307592,0.003007319970816222,0.002981967848416663,4628.37,1466.0,1
101,54108377,88,1197502,14,0,0,0.00020144698990112866,0.07608157608157608,0.001146398968628931,0.0013949819438699605,284.71,90.0,1
102,54196583,17,1200582,4,0,0,0.00023998983115863662,0.06526581526581526,0.001450981147094389,0.0014931878264199563,2376.96,872.0,2
103,54625209,4,1208251,1,0,0,0.000533400579360896,0.06796356796356796,0.0026866207539998233,0.0029095035436984443,5514.0,1945.0,3
104,54825809,95,1197502,39,0,0,8.347355201014126e-05,0.05704880704880705,0.0005503670133172999,0.0005102474400353469,414.08,173.0,0
105,55253605,15,1197502,9,0,0,0.0008696397015199248,0.09595584595584596,0.004226245612024385,0.003966847668747503,8935.36,2253.0,1
106,55431649,17,1197502,4,0,0,0.00020713408046429943,0.06996831996831997,0.001459935057289356,0.0012331273654482438,2198.76,754.0,1
107,55488429,4,1197502,1,0,0,0.0004493610135980222,0.06039006039006038,0.0022380298532319806,0.002332610100783566,4694.52,1856.0,1
108,55882738,4,1208251,1,1,1,0.0007620970885007244,0.10283635283635283,0.00472751535110595,0.004698190578653038,5873.95,1384.0,3
109,56118474,15,1204821,9,0,0,0.00017074748207434443,0.07405207405207405,0.0008759908807409302,0.0009363939716750962,1599.19,519.0,2
110,56554319,14,1197502,8,1,1,0.0001912048362802525,0.07274032274032273,0.001174603785743077,0.001286197330704166,1701.78,562.0,1
111,56912376,18,1197502,11,0,0,0.00045477857380274883,0.07214632214632215,0.002863162016677255,0.0023802143885546592,6043.6,2012.0,1
112,56939637,4,1200582,1,0,0,0.0001813130721253536,0.06798831798831798,0.0009053895525477382,0.00105011532579493,1622.25,572.0,2
113,57086094,15,1204821,9,0,0,0.0003478828336438143,0.09442134442134441,0.001788394329608059,0.0018944743411125789,3342.05,856.0,2
114,57132131,15,1208251,9,0,0,0.0015602303859254265,0.09971784971784972,0.008393693880435154,0.007383777657650413,20863.29,5066.0,3
115,57337945,88,1197502,14,0,0,0.000387719420621854,0.06640431640431639,0.00172138923498239,0.0017037045656743462,3429.22,1237.0,1
116,57414874,18,1197502,11,0,0,0.00021255164066902608,0.08204633204633204,0.0012739921889072096,0.0012943076908429447,1579.33,464.0,1
117,57465732,14,1197502,8,0,0,0.0004945612547090996,0.07246807246807246,0.0032623571795361963,0.0033511655469080307,4474.16,1483.0,1
118,57530684,18,1197502,11,0,0,0.00018268767695341857,0.07494307494307494,0.0015526080278072637,0.001299597056150844,1876.57,602.0,1
119,57608943,15,1197502,9,0,0,0.00011902460628891952,0.04873279873279873,0.0010223873124286392,0.0008496483806255485,812.91,395.0,1
120,57674291,15,1197502,9,0,0,0.000160559234525157,0.06749331749331748,0.0010696938046253811,0.001203330607547078,782.91,278.0,1
121,57719559,15,1197502,9,1,1,0.001115559200564332,0.08546183546183546,0.006406075048989082,0.005781981530241593,9466.52,2673.0,1
122,57850102,17,1197502,4,1,1,0.0003748358694882254,0.0661073161073161,0.002341895211493598,0.0020536842368803466,2677.02,970.0,1
123,57973513,4,1197502,1,0,0,0.0006439888854305149,0.0913028413028413,0.00394166049966102,0.003575258323786029,6294.84,1666.0,1
124,58099874,88,1197502,14,1,1,0.0005455294454908812,0.06494406494406495,0.003042687916086341,0.0034878074840287605,6023.85,2220.0,1
125,58121773,15,1197502,9,0,0,7.643880965474996e-05,0.029799029799029795,0.0005908088410312338,0.0005696646436607484,214.62,166.0,1
126,58125841,15,1197502,9,0,0,0.00015188035698325667,0.07536382536382535,0.0009806023981854602,0.0010448259604870303,883.8,282.0,1
127,58487625,88,1197502,14,0,0,0.0001834962680287509,0.06595881595881596,0.0013412957472060444,0.0012842578967579362,1624.83,590.0,1
128,58520187,4,1197502,1,1,1,0.0003995518033575504,0.0743985743985744,0.0021046165913269745,0.0023177998779214484,3989.31,1289.0,1
129,58544414,15,1200581,9,0,0,0.00045270319004272916,0.07741807741807742,0.002585143105123532,0.002511743272544421,5635.75,1752.0,2
130,58574978,20,1197502,7,0,0,0.00012166600380167181,0.06095931095931095,0.0007027327184683202,0.0008397748987174701,790.99,310.0,1
131,59065372,20,1197502,7,0,0,0.00040933575536907164,0.07496782496782496,0.0021941556932766433,0.0019115766222747867,5412.13,1736.0,1
132,59067761,95,1204822,39,0,0,0.00024648551279713967,0.08353133353133353,0.001340698819859713,0.0013953345682238207,2334.91,674.0,0
133,59192576,88,1197502,14,0,0,0.0005865789190819192,0.11798336798336798,0.0029074838721423408,0.00314664342166926,3710.19,764.0,1
134,59474603,15,1197502,9,0,0,0.0003237868195989108,0.08561033561033561,0.00197135256125855,0.0020025537055706534,3856.78,1087.0,1
135,59585609,18,1197502,11,0,0,0.0003120083429349031,0.08803583803583803,0.001971054097585384,0.0017777556799849358,3281.38,900.0,1
136,59816528,14,1204576,8,3,1,0.000833522633488414,0.11273636273636273,0.0038583891348478276,0.0033523997321465403,9873.23,2126.0,2
137,60332240,15,1197502,9,0,0,0.0007188913720421335,0.09991584991584992,0.0038664476540232976,0.00377396214718611,6692.95,1622.0,1
138,60456293,18,1197502,11,0,0,0.0006677614630452856,0.07464607464607464,0.003867343045042794,0.003461536969666195,9774.98,3148.0,1
139,60619909,15,1197502,9,0,0,0.0004699800860189967,0.11043461043461043,0.0020550716215814906,0.0022657877857271062,3722.56,818.0,1
140,60766698,4,1197502,1,1,1,0.0006154995265429723,0.09207009207009206,0.004166702109227855,0.004146157152685287,3131.08,822.0,1
141,60788872,14,1197502,8,0,0,0.0006328303285909287,0.08922383922383922,0.0038098887879584233,0.003628328289041951,7601.3,2058.0,1
142,61031248,95,1197502,39,0,0,0.0007343085085451366,0.0878130878130878,0.0037543745447496286,0.003485691737905601,9554.07,2627.0,0
143,61274786,4,1200581,1,0,0,0.0009685573430689137,0.06729531729531729,0.004519635402746134,0.00496230621969414,5438.74,1937.0,2
144,61819046,15,1197502,9,0,0,0.00022265902911068023,0.0637065637065637,0.0017775004055375161,0.001553133966576148,1842.75,692.0,1
145,62231359,88,1208251,14,0,0,0.00040098031425730426,0.06697356697356696,0.00265796824137593,0.002530608675475928,2496.02,893.0,3
146,62396175,3,1197502,2,0,0,0.00027230652113608556,0.06920106920106919,0.0017872004749153968,0.0017959158342087233,2226.89,772.0,1
147,62400998,20,1208251,7,1,1,0.000648193559022243,0.06897831897831896,0.0034797879654373098,0.0038897992474291035,7431.62,2584.0,3
148,62471255,14,1208251,8,1,1,0.0005915652307131353,0.12201762201762202,0.002718854830701705,0.0026795924649817564,5415.41,1079.0,3
149,62518933,18,1197502,11,0,0,0.0006236932494396734,0.08481833481833481,0.0035347052812997734,0.0031022127530829064,6574.19,1870.0,1
150,62707639,18,1200581,11,0,0,0.000694148485136964,0.06333531333531334,0.0036894586958361184,0.0033215451011837952,8301.24,3135.0,2
151,62803931,4,1197502,1,0,0,0.0007699134688956036,0.03925353925353925,0.004585297410842559,0.005503584602869163,4613.84,2755.0,1
152,63097103,20,1204822,7,0,0,0.0002016895672237284,0.0961043461043461,0.0014508319152578065,0.0013646562494380047,953.4,240.0,2
153,63340358,95,1197502,39,0,0,0.00038103506773244,0.07382932382932382,0.0027512381392401685,0.002740243853845668,3099.86,1009.0,0
154,63422872,4,1197502,1,0,0,0.0006107827452702004,0.0761063261063261,0.002803170818370976,0.002964336630723666,2901.26,917.0,1
155,63883643,18,1197502,11,0,0,0.0009351625316576882,0.16775566775566775,0.004661405647499777,0.004554143530101249,9084.96,1323.0,1
156,63904880,3,1208252,2,0,0,0.0008488589108838838,0.08944658944658944,0.0033330930700764356,0.003458715974835315,2447.89,661.0,3
157,63949570,15,1197502,9,0,0,0.0005581165132302211,0.0863033363033363,0.0030031414793919037,0.0031741481212703357,3264.75,913.0,1
158,64086470,17,1197502,4,0,0,8.775908470940262e-05,0.0465052965052965,0.0007054188915268102,0.0006482998745715173,801.09,407.0,1
159,64160330,17,1208252,4,0,0,0.0008875634703564583,0.10375210375210374,0.004439348674664598,0.004567895879901787,9902.33,2313.0,3
160,64288458,4,1197502,1,0,0,0.0002336019616635112,0.07976932976932977,0.0012138517587643484,0.0013066495432280433,947.19,286.0,1
161,64324753,17,1197502,4,0,0,0.000579544176726528,0.06865656865656865,0.0030465679438374934,0.0028040688618943188,5620.12,1963.0,1
162,64585626,18,1208252,11,0,0,0.0005060971540505077,0.07259182259182258,0.003178488887376673,0.0029523474026924277,4650.86,1539.0,3
163,64778099,15,1200581,9,0,0,0.00029971775858985165,0.11073161073161072,0.0017082568333631053,0.0016746130564809004,1985.02,435.0,2
164,65519775,17,1208251,4,0,0,0.00041885017702214875,0.0846945846945847,0.0027082593703043273,0.002739891229491808,2928.4,834.0,3
165,65550743,18,1197502,11,0,0,0.0004723789062091492,0.11548361548361548,0.0032408677950682757,0.002749059462692167,5796.53,1219.0,1
166,65594165,95,1197502,39,1,1,0.0005681160895284976,0.0582120582120582,0.003281011159109044,0.0029971306956326415,6654.24,2726.0,0
167,65599099,4,1197502,1,0,0,0.0005227271771665093,0.08734283734283733,0.00311879615274356,0.0030874025302207882,3567.71,986.0,1
168,65923948,15,1197502,9,1,1,0.0005409204763614869,0.06182556182556183,0.0025955893336843264,0.002629872431087504,4873.76,1884.0,1
169,66507967,88,1197502,14,0,0,0.00021185086173707138,0.046802296802296806,0.001093123202968878,0.001096132803973653,3276.14,1655.0,1
170,66986222,4,1197502,1,0,0,0.00045650356809679116,0.09496584496584497,0.002426957358345783,0.0024429815235417307,3674.28,936.0,1
171,67209680,15,1197502,9,0,0,0.0003485027534682357,0.10338085338085337,0.0022927979372578625,0.0021771027607313284,2231.22,523.0,1
172,67274959,20,1204821,7,0,0,0.0005043182536847765,0.0891000891000891,0.0027579535718863938,0.0027576987593617357,4836.66,1311.0,2
173,67317718,15,1197502,9,0,0,0.0003954279888733555,0.07474507474507475,0.0024529236979111873,0.0025300797389451383,2014.33,648.0,1
174,67574740,95,1197502,39,0,0,0.00013616673708596497,0.0688050688050688,0.0010511890568891161,0.0008498246928024784,1526.49,532.0,0
175,67619205,4,1197502,1,0,0,0.0005746387242028451,0.0583110583110583,0.0032923527786893362,0.0034521924242889067,5256.69,2150.0,1
176,67660532,15,1200581,9,0,0,0.00019891340453175407,0.08536283536283536,0.0012790660713510242,0.0011784705905999514,2062.57,583.0,2
177,67852785,15,1204576,9,0,0,0.0006252834785544936,0.12003762003762003,0.003374728752483031,0.003580371376916998,5921.94,1199.0,2
178,67957375,14,1204576,8,0,0,0.001590552551250389,0.24554499554499554,0.007217896239999415,0.007452715718830034,14684.61,1467.0,2
179,68076539,4,1208251,1,0,0,0.0007706951069350916,0.07813582813582813,0.004491878281141737,0.004257410136328101,9364.31,2885.0,3
180,68405887,95,1197502,39,0,0,0.00030314079414209185,0.0739035739035739,0.0013481604116888522,0.0012447639691256216,4446.23,1446.0,0
181,68451850,4,1204576,1,0,0,0.0003664265223047692,0.08172458172458172,0.0021178982247828416,0.001774934685154056,4062.89,1198.0,2
182,68468663,14,1204576,8,0,0,0.000662613433199003,0.1031086031086031,0.003400844323885018,0.003308674312267907,6650.23,1563.0,2
183,68553518,17,1197502,4,0,0,0.00021333327870851402,0.08694683694683694,0.0012968246599043753,0.0015409684263679793,842.9,234.0,1
184,68553874,17,1204576,4,0,0,0.0002592612517873906,0.0905108405108405,0.0016279701052815687,0.0016596265214418524,1636.86,437.0,2
185,68619204,15,1208252,9,0,0,0.000746599092890188,0.08204633204633204,0.003976282285748225,0.00398430257426357,5736.35,1685.0,3
186,68734411,15,1197502,9,0,0,0.0004581746563191447,0.08132858132858133,0.0027725782918715065,0.002907740421929144,4033.61,1195.0,1
187,68886117,18,1204821,11,0,0,0.0004421915060634089,0.07427482427482426,0.0029016638305156125,0.002812002909856168,1689.97,547.0,2
188,68903050,20,1197502,7,1,1,0.000518711174825692,0.08768933768933769,0.0029555365235219965,0.002720849514383371,5407.64,1489.0,1
189,69233695,20,1197502,7,0,0,0.0002685600491537124,0.08617958617958618,0.002050893130157173,0.0017252146512598031,1989.18,557.0,1
190,69355551,4,1197502,1,0,0,0.00047652967372918855,0.09669834669834669,0.002260563860555981,0.0022615562934807866,5542.98,1387.0,1
191,69727908,88,1204576,14,0,0,0.0002851361661980252,0.07231957231957231,0.0016314024375229726,0.00146920937035748,3176.5,1055.0,2
192,69802491,88,1197502,14,0,0,0.00035726249011766944,0.08415008415008414,0.002426360430999452,0.0017807529869927454,2375.79,681.0,1
193,69900479,88,1197502,14,0,0,0.00034246527343908764,0.09013959013959014,0.0017187030619239,0.0017719373781462464,4369.05,1171.0,1
194,70163937,17,1197502,4,1,1,0.00042626226187936184,0.08632808632808632,0.0032053506179615734,0.002717499583021701,3626.68,1014.0,1
195,70217582,15,1204822,9,0,0,7.536068822097351e-05,0.06422631422631422,0.000601702765101777,0.000608805946939203,595.86,222.0,2
196,70302821,20,1197502,7,0,0,0.0004170982296922621,0.07165132165132164,0.00286987744932348,0.0024130084534636346,4908.43,1645.0,1
197,70312933,4,1197502,1,0,0,0.0006279787821389346,0.08152658152658152,0.0036540907505659987,0.0036965611015138513,5328.3,1575.0,1
198,70401965,88,1197502,14,0,0,0.0007121531130810306,0.08541233541233541,0.0041790883516642265,0.004046188148365991,5232.15,1478.0,1
199,70623585,15,1197502,9,1,1,0.0008105316939131312,0.061627561627561625,0.004351152659244174,0.004493492141237337,8051.54,3122.0,1
200,70692138,95,1197502,39,0,0,0.00028082368046291944,0.07558657558657558,0.0015623080971851444,0.0016441110498720147,2112.09,672.0,0
201,71322589,88,1197502,14,0,0,0.0006562794697755664,0.09402534402534402,0.003211916818771216,0.0036907427996751615,6761.41,1739.0,1
202,71378695,4,1197502,1,0,0,0.0002794221225990101,0.058731808731808735,0.0012990631374531169,0.0014882510854659172,3599.08,1462.0,1
203,71719354,88,1208251,14,0,0,0.0003047579762927565,0.08603108603108603,0.0020068697383652514,0.0021994944072014355,1818.36,510.0,3
204,72013530,17,1197502,4,0,0,0.0001859489942905923,0.07115632115632115,0.0010282073540553677,0.0009550830624296735,498.0,168.0,1
